"Worried.  It was dark outside and Harry wanted to relax. He took his pants out of the closet to put them on. Then, he checked his watch and saw it was 8:00 am. His alarm clock was not on. So Harry turned the TV off."
"Burn.  Jane was doing a test at school. She was having trouble remembering numbers. Suddenly, Jane's teacher announced she could take a break. Jane got the test back after an hour. She realized she had failed a quiz in one week."
"Open Door.  My wife was at work and a lot of people were coming in. There were many customers leaving and moving quickly. I opened a door and I saw everyone coming and going. I couldn't believe how many people were waiting at the front door. It was amazing to see the crowd in my office and everyone else in there."
"Pink Shirt.  Bob had been wanting to wear a shirt. His mom was hesitant, but agreed. Bob bought a pink shirt. It fit him well, but it was not his favorite color. After school, Bob felt very embarrassed when his mom made him wear one."
"Camping Trip.  I went camping with my girlfriend one day. I thought it would be fun to go alone. But when we arrived in our campsite, we all fell asleep. After an hour, we awoke to a loud bang. We couldn't sleep at the campground."
"The Bad Hair Cut.  My hair has gotten too long. I decided to take it out for a haircut. At first, I hated it. But as I went home I realized it was a mistake. After getting my hair done I was happy."
"Santa Claus.  My sister and I were going to the mall today. We went to the toy store. We went to the mall and saw Santa. It was a beautiful red dress. When we got to the toy store, I immediately took the dress home."
"Cabin Fever.  A group of friends decided to do a sleepover for the first time. They all took a few chairs and played in the grass. When they woke up it started to rain. It started to rain again and the group had to go outside. The whole group had a huge mess to clean up and had a great time."
"Cold Pizza.  Lucy and I decided to make pizza. We brought the pizza to a pizzeria in our area. We went to get a hotdog but it came out burnt. Since Lucy ate a hotdog, she decided to get a cold pizza instead. When she got home she realized that she had ruined it."
"Eggs.  Tom loved to eat eggs. He ate them every day and made lots of money. One day he was given an egg in a special gift. The egg was so special, he couldn't even eat it all. Tom was upset and was very sick for a week."
"Clancy Makes Toast.  Clare has always wanted to make an amazing Thanksgiving dinner. Last Christmas, she went out on a field trip. She saw all the wonderful things that could be made. After all the deliciousness of the field trip, she decided to make it for her family. She brought the dinner and family and was very satisfied."
"Jumping.  Susie was in her early twenties. She wanted to start jumping like a kid. She had tried for a long time. Finally, she was out of the house. Susie decided to jump."
"Peppermint Bark.  There was a Christmas tree on the tree. I went to put the tree up in my front yard. Then I went down to see if the tree was up. It didn't look like it was going to be up at all. I tried to climb the tree. Finally I climbed up to the tree."
"Hospital Visit.  I had a stroke while trying to walk. I decided to visit my stroke doctor. My cane fell out. I called my doctor to make an appointment. After it was made I was able to walk."
"Miniature Dining Room.  Sam loved dining out. He had so many friends over to his house. He decided to buy himself a fancy dining room. He decorated all of his dining room with fancy decorations. Everyone liked his dining room."
"The Snow.  I was driving to work one day and a snowstorm began. It rained and the roads had snowed. The car ran into a ditch on the side of the road. I stopped and got out of my car. I was able to get home after I finished my work."
"The Well.  Amy worked for the local water company. Amy was so proud of her work. Amy bought a well. The well drained and the well was safe. Amy was very happy with her new job."
"Nathan.  Nathan felt that he needed a break. He decided to take a break from his boring routine and start working. He went to the grocery store and bought some pizza. Nathan felt good about himself and made new friends. He went home and rested for a few weeks after the pizza."
