"Cereal.  Tom was trying to eat a sandwich. The bread fell on the floor and Tom grabbed the bread with one hand. He looked at the bread. The bread had a hole in it. Tom's mom called the cops on him."
"Scuba diving.  Last night I took a trip to scuba diving. I loved it and went to many different locations. My first time took me 10 hours. I took so much that I almost lost all of my stuff. I've now only taken one trip to scuba diving."
"The Dry Milk.  Lucy and her mom were on a boat with friends. Lucy had the dry milk and wanted it all. She told her mom she couldn't keep it. Lucy's mom told her it was a miracle. Lucy and her mom got together and kept the milk."
"Vladimir Plays Pool.  Vladimir plays with his friends at a pool all the time. Vladimir thinks that it's a lot of fun. Finally he gets the courage to show his friends how to play. Vladimir becomes a great swimmer. He is so happy that he had finally learned how to swim."
"Playing graveyard.  Joe has a friend that loves to play graveyard. They always play games of graveyard. Joe wants to play at a local game store. He picks his favorite graveyard. Joe plays at a local game store."
"Accident at Home.  There was a car accident at home. The victim didn't know who to call for help. The man tried to calm himself but it was too much. He asked to calm himself but his hands were shaking. After the accident he didn't call for help and called for help."
"Justin breaks down.  Justin is driving to work. He hears a loud pop. He looks for the source of the noise. He checks the tire and sees a car approaching. Justin begins to pull over."
"Cathy's Garden.  Cathy wanted to have a garden. Cathy's dad did not have much money. Cathy decided she was going to save up. Cathy's dad bought her a bunch of seeds. Cathy planted her garden."
"Favorite Letter.  I wrote my best friend a letter. My friend sent it to me. I thanked her. My friend didn't want to hear that. She said she would find a way to make my friend happy."
"Head Stuck.  The couple was watching an old documentary. Suddenly, they heard a loud banging noise. They searched for a minute but couldn't find anything. Finally they saw a huge tree branch. Their head fell to the ground, as if it were a tree branch!"
"Lost CD.  Anna went to the local store. There was a CD on sale. Anna searched her bag for her CD. She walked to the CD stand and purchased the CD. Anna found the CD on the street."
"cringey LDR.  My sister's brother was in an alcohol rehabilitation program. She met a man with a black belt and she decided to ask him. They went to the mall and ordered a bottle of rum. She put the rum in her mouth and he smiled. He said he had drank the rum and told her he was sorry."
"Losing Faith.  I was in awe of all the miracles we had observed. I took a photo of my father standing on a field. I tried to hide behind the camera. As soon as I was close enough, I fell on my face. After a few moments of bleeding, I stood up."
"Woods.  My friend took me to see a forest one summer. We saw a lot of different trees, as well as many other species. The biggest thing was the blueberry bush. I loved walking up to it. I think it looks so beautiful now!"
"Alex's Sickness.  Alex was eating breakfast at his mother's house. Alex was very sick. Alex tried to eat but he did not feel well. Alex ate lunch at school but got sick. Alex didn't go to school because of his sickness."
"Don't Do It.  When Jill woke up it was dark. She thought about going to bed. She opened the door. Jill heard her mother yelling at the kitchen. She had to call her parents to come help."
"Ken's First Day.  Ken's first day of high school was very rough. He was a nervous wreck. When he got to school, he tried to focus on his studies. Ken didn't like school but decided to do better. He got an A on the final day of school and made a perfect score."
